108, 3.2205027068096843
120, 3.462158361338309
132.0000000000001, 3.6947651263006414
144, 4.029525608136357
156.0000000000001, 4.234928702616234
168.0000000000001, 4.507038335906852
180.0000000000001, 4.762483806382159
192.0000000000001, 5.038304872164904
204.0000000000001, 5.275205125905202
216, 5.503929733412342
228.0000000000001, 5.730059797617203
240.0000000000001, 5.979555170402268
252, 6.191302079845613
264, 6.419841077253144
276, 6.6617847151421845
288, 6.839499968495254
300.0000000000001, 7.001124788135025
312.0000000000001, 7.217184242630589
324.0000000000001, 7.417284956004218
336, 7.615893114035831
348, 7.787280665692061
360.0000000000001, 7.9494011499049115
372.0000000000001, 8.119473239023398
384, 8.337322015103261
396.0000000000001, 8.472757611826633
408, 8.657884196635901
420.0000000000002, 8.817780646141713
432, 8.970904081715908
444.0000000000002, 9.10007752259554
456.0000000000002, 9.214181163675757
468, 9.379185535145218
480, 9.511009594523037
492, 9.6376491489521
504, 9.763821728607098
516, 9.922715866307826
528, 9.98887158195715
540, 10.101866955700881
552, 10.225300247310521
564, 10.323656039053603
576, 10.433548230679328
588, 10.543187608450147
600.0000000000002, 10.622019894842236
612, 10.692068436392464
624.0000000000002, 10.762843860036227
636.0000000000002, 10.851312310594043
648.0000000000002, 10.955098400509609
660.0000000000002, 11.009675082486101
672.0000000000002, 11.042835404578344
684.0000000000002, 11.11449902227315
696.0000000000002, 11.19760206265946
708, 11.299740853501522
720.0000000000002, 11.348460098748998
732.0000000000005, 11.43424743475121
744.0000000000002, 11.526126270301233
756.0000000000002, 11.604635915832251
768.0000000000002, 11.671031864367823
780.0000000000002, 11.765668418483854
792.0000000000005, 11.850614596135578
